217,1
754,1
1076,1
428,1
729,1
836,1
374,1
672,1
177,2
1091,2
1152,2
306,2
22,2
835,2
582,2
1131,2
121,2
1041,3
53,4
1034,4
689,4
470,4
1126,4
343,4
318,4
729,4
68,4
1146,5
360,5
408,5
917,5
1100,6
751,6
267,6
587,6
1145,7
1138,7
150,7
98,7
920,7
63,7
379,7
1147,7
342,8
733,8
17,8
592,8
463,8
1163,9
708,9
117,9
596,9
625,9
1029,9
946,9
196,9
381,10
764,10
1119,10
413,11
1130,11
636,11
296,11
1030,11
1160,11
151,11
833,11
374,11
586,11
1130,12
160,12
432,12
368,12
751,13
1112,13
31,13
581,13
768,13
1133,13
723,14
15,14
941,15
19,15
69,15
412,15
1085,15
3,15
992,15
852,15
908,15
997,15
1046,16
496,16
222,16
679,17
1013,17
236,17
889,18
1089,18
1066,18
630,18
1054,18
150,19
946,19
981,19
432,19
343,19
472,19
878,20
904,20
280,20
72,20
1086,20
745,20
907,20
332,20
1166,20
282,20
903,21
612,21
143,21
714,21
701,21
970,21
1167,21
790,21
140,21
125,21
648,22
918,22
496,22
587,23
725,24
770,24
309,24
268,24
784,25
339,25
774,26
236,26
1144,26
32,26
51,26
24,26
566,26
1118,27
1130,27
751,27
309,27
483,27
74,27
261,27
938,27
949,27
477,27
944,28
562,28
834,28
587,28
773,28
517,28
178,28
1089,28
898,29
565,29
1099,29
391,29
814,29
1167,29
1045,30
357,30
537,30
130,30
603,30
553,30
189,30
383,30
193,31
18,31
440,31
1092,32
319,32
1082,32
490,32
1084,32
382,33
87,33
219,33
118,34
235,34
513,35
921,35
1110,35
1028,35
447,35
848,35
885,35
730,35
169,35
326,35
69,36
278,36
965,36
987,36
907,36
1019,36
803,36
110,36
501,37
1046,37
404,37
842,37
253,37
892,37
887,37
908,37
181,37
252,38
647,38
140,38
1128,39
372,40
698,40
772,40
670,40
183,40
1076,40
553,41
916,42
956,42
289,43
653,43
458,43
832,43
213,44
817,44
321,44
416,44
805,44
703,44
125,44
1093,44
498,45
756,45
28,45
152,45
709,45
1153,45
73,45
695,45
266,46
461,46
1097,46
835,46
605,47
945,47
63,47
7,48
1141,48
762,48
38,48
1082,48
546,48
256,48
226,48
1032,48
888,49
579,49
807,49
211,49
907,50
681,50
379,50
108,50
878,50
1154,50
1026,50
289,50
884,51
992,51
728,51
270,51
495,51
756,51
741,52
1145,52
630,52
58,52
246,52
410,52
1020,52
429,52
200,52
1162,53
756,53
712,53
474,54
969,54
983,54
113,54
371,54
887,54
46,54
900,54
461,54
90,54
1066,55
717,56
862,56
890,56
1058,56
620,56
105,57
196,57
517,57
374,57
415,57
382,57
1017,57
1114,57
472,57
907,58
191,58
1065,58
51,58
109,58
245,58
1144,59
640,59
197,59
943,60
1088,60
477,60
604,60
828,60
387,60
435,60
962,60
813,61
976,61
682,61
114,62
170,62
413,63
396,63
218,64
189,64
972,64
242,64
904,64
697,64
239,64
608,65
1034,65
1140,65
863,65
417,66
299,66
875,66
230,66
249,66
620,66
755,66
757,66
454,66
924,66
279,67
1138,67
381,67
1017,67
14,67
719,67
572,67
909,67
141,67
1068,67
1162,68
678,68
24,68
1048,68
684,68
111,68
583,68
7,68
695,69
36,69
344,69
320,69
877,69
66,69
76,69
100,69
887,69
1072,70
1094,70
323,70
448,70
1030,70
170,70
139,71
920,71
159,71
382,71
682,71
28,71
607,72
450,73
881,73
44,73
541,73
948,73
361,73
269,73
348,73
887,74
303,74
536,74
360,74
959,74
86,74
680,74
484,75
1115,75
1008,76
550,76
966,76
106,76
491,76
772,77
1070,77
464,77
1149,77
1063,77
633,77
901,78
792,78
604,78
800,78
441,79
1002,79
1019,79
20,79
686,80
169,80
279,80
754,80
136,81
203,81
1056,81
510,81
1123,81
319,81
104,81
307,82
496,82
12,83
335,83
553,83
533,84
42,84
388,84
306,84
561,84
1030,84
572,84
976,85
93,85
642,85
667,85
1088,86
114,86
702,86
736,86
694,86
325,86
1070,87
516,87
1012,88
792,88
451,88
752,89
1074,89
623,89
1120,89
881,89
209,89
844,90
646,90
284,90
427,90
628,90
414,90
1112,90
1030,91
1139,91
763,91
726,91
689,91
933,91
960,91
337,91
328,91
462,92
288,92
688,92
1084,93
897,93
355,93
508,93
939,93
672,94
938,94
1125,94
19,94
307,94
1119,95
901,95
120,95
176,95
1045,95
407,95
1168,95
786,96
737,96
1044,96
693,96
1086,96
488,96
635,96
441,97
982,97
1044,97
499,97
991,97
1000,98
991,98
890,98
782,98
883,98
248,98
128,98
107,98
262,98
18,98
36,99
1023,100
721,100
543,100
205,100
700,101
250,101
387,101
801,102
1028,102
767,102
932,102
446,102
159,102
837,103
338,103
256,104
85,104
1097,105
1032,105
512,105
617,105
724,105
594,105
590,105
696,105
588,106
553,106
1101,106
438,106
628,106
342,106
253,106
643,106
50,106
30,106
136,107
610,107
362,107
625,107
87,107
711,108
243,108
108,108
852,108
88,108
456,108
555,108
607,109
485,109
198,109
120,109
479,109
963,109
341,109
423,109
214,109
184,109
530,110
451,110
734,110
810,110
125,110
1012,110
583,110
902,110
612,110
524,111
1153,111
371,111
243,111
158,111
474,112
309,112
949,112
1082,112
833,113
167,114
443,114
165,114
750,114
189,114
648,114
488,114
490,114
504,114
811,114
388,115
680,115
681,115
302,115
782,115
1144,115
616,115
640,115
783,116
119,116
22,116
498,116
705,116
1027,116
895,116
966,117
1156,117
1087,117
573,117
676,117
625,117
527,117
750,117
320,117
835,118
467,118
126,118
292,118
696,118
500,118
592,119
404,119
1162,119
504,119
1074,119
1096,120
471,120
834,120
148,120
876,120
293,120
85,121
625,121
838,121
117,121
970,121
317,121
1023,121
193,121
397,121
641,122
828,122
121,122
710,122
52,122
630,122
776,122
183,122
993,122
709,122
342,123
1148,123
1125,123
79,123
502,124
129,124
158,124
286,124
390,124
902,124
1022,124
302,125
86,125
833,125
269,125
660,125
381,125
1130,125
254,125
1070,126
512,126
62,126
780,126
326,126
559,126
1022,126
232,127
507,127
505,127
726,127
118,127
10,127
479,127
561,128
210,128
482,129
1147,129
987,129
641,129
225,129
988,129
36,129
909,129
1015,129
329,130
201,130
292,131
457,131
681,132
921,132
965,132
615,132
510,132
671,132
441,132
921,133
675,133
501,133
620,133
116,133
993,133
540,133
425,134
21,134
650,134
245,134
506,134
304,134
654,134
960,134
1120,134
984,135
119,135
633,135
331,135
215,135
371,135
953,135
904,135
1086,136
378,136
892,136
71,136
32,136
960,136
1087,136
752,136
486,136
241,136
250,137
880,137
354,137
635,137
63,138
189,139
724,140
424,141
930,141
711,141
445,141
271,141
1158,142
85,142
765,142
788,142
601,142
228,142
363,142
1095,142
758,143
6,143
404,143
795,143
467,143
76,143
1121,144
1073,144
1013,145
959,145
258,145
1091,145
391,145
905,145
127,145
29,145
619,145
1024,145
1102,146
991,146
76,146
51,146
787,146
961,146
877,146
716,146
645,146
1038,146
785,147
1007,147
923,147
913,147
438,147
616,147
588,147
886,148
141,148
7,148
769,148
1120,149
598,149
701,149
687,149
18,149
1097,149
154,149
1088,149
439,149
74,150
9,150
520,150
1077,150
499,150
177,150
56,151
99,151
862,151
563,151
255,151
1052,151
163,152
284,152
144,152
973,153
498,153
205,153
1068,154
992,154
306,154
69,154
717,155
1044,155
54,155
722,155
891,155
752,155
531,155
239,156
39,156
560,156
901,156
742,156
414,156
52,157
452,157
1064,157
935,157
584,157
465,157
848,157
40,157
868,157
992,158
266,159
569,159
943,159
440,160
859,161
592,161
804,161
778,161
23,162
508,162
289,162
1160,162
1131,162
791,162
622,162
488,162
77,162
912,163
99,164
333,164
640,164
147,165
556,165
396,165
211,165
936,166
561,166
647,166
811,166
1063,166
62,166
448,166
328,166
567,167
639,168
81,168
224,169
812,169
604,169
784,170
927,170
961,170
161,170
801,171
632,171
1100,171
23,171
552,171
497,171
312,171
1075,171
348,171
259,172
931,172
1034,172
199,173
287,173
275,173
1001,173
348,173
35,173
608,173
1004,174
258,174
24,174
278,175
823,175
39,175
906,175
907,175
966,175
784,175
620,176
145,176
1134,176
307,176
1161,176
392,176
623,176
768,176
246,176
762,176
906,177
144,177
798,177
1090,177
208,177
1053,177
601,177
668,177
436,177
44,178
1147,178
992,178
288,178
420,179
496,179
249,180
772,180
184,180
752,180
1022,180
532,180
817,180
125,180
319,180
1121,181
771,182
474,182
432,183
698,183
500,183
1075,183
476,183
794,183
986,183
507,183
280,184
291,184
163,184
816,184
897,184
570,184
347,184
770,184
314,184
665,185
560,185
907,185
507,185
999,185
392,185
355,185
731,185
154,185
1111,185
659,186
280,186
333,186
32,186
362,187
1141,188
269,188
759,188
513,188
196,188
123,188
951,189
377,190
53,190
7,190
794,190
10,191
922,191
97,191
626,191
309,191
970,191
313,191
294,191
527,192
46,192
111,192
715,192
33,192
991,192
934,192
227,192
449,192
805,193
389,193
273,193
1104,193
885,193
412,193
733,193
161,193
485,194
304,194
640,194
928,194
871,194
1053,194
320,194
322,194
114,194
353,195
205,195
445,195
1082,196
66,196
996,196
646,196
986,196
49,196
184,196
407,196
376,196
702,196
563,197
73,197
747,197
772,197
1118,198
189,198
606,198
636,198
825,198
263,198
227,199
795,200
636,200
460,200
341,200
896,200
673,200
789,200
483,200
445,201
837,202
462,202
142,202
587,202
290,202
768,202
971,203
551,203
617,203
337,203
348,204
412,204
382,204
1080,204
560,204
1061,204
104,204
256,204
536,204
551,204
984,205
479,205
1127,205
549,205
904,205
1095,205
518,205
460,205
1055,205
996,205
722,206
936,206
344,206
703,206
552,207
581,207
30,207
873,207
980,207
770,207
243,207
439,207
1018,207
481,207
415,208
186,208
895,209
44,209
1167,209
367,209
257,209
718,209
985,209
223,209
432,209
809,209
373,210
228,210
845,210
419,210
1167,211
352,211
913,211
720,212
212,212
336,212
634,212
1100,212
515,212
296,212
1170,212
282,212
1043,213
599,213
392,213
430,214
661,214
853,214
951,215
1140,215
740,215
1122,215
569,215
36,215
214,215
571,215
720,216
595,217
940,217
27,217
22,217
1000,217
847,217
529,217
565,217
269,217
256,218
381,219
859,219
447,219
432,219
678,219
157,219
490,219
782,219
489,219
172,219
904,220
781,220
144,220
90,220
559,220
361,221
666,221
534,221
613,221
952,221
296,221
374,221
122,222
763,222
402,222
1018,222
87,222
743,222
1022,223
1040,223
189,223
18,223
435,223
1128,223
717,223
316,223
802,224
1071,224
705,224
47,224
18,224
32,224
650,224
1036,225
927,225
611,225
179,225
806,225
87,225
424,225
29,225
907,226
392,226
454,226
455,226
1016,226
253,226
833,227
488,227
1036,227
363,228
973,228
1114,228
1011,228
200,228
43,228
66,228
123,228
840,228
345,229
1002,229
1006,229
89,229
403,229
1050,229
982,229
215,229
415,229
1074,230
568,230
732,230
179,230
760,231
522,231
512,231
341,231
311,231
690,231
363,231
673,231
753,232
74,232
436,232
9,232
545,232
221,232
1118,232
782,232
111,232
849,233
449,233
90,233
298,234
753,234
579,234
1000,235
769,235
336,235
696,236
317,236
1114,236
118,237
654,238
524,238
719,238
894,238
791,238
961,238
148,238
67,238
850,239
834,239
1056,239
275,239
309,239
424,240
1013,240
508,240
47,240
815,240
83,241
752,241
138,242
498,242
647,242
518,242
1078,242
73,242
1072,243
762,243
918,243
734,244
540,244
173,244
380,245
864,245
520,246
124,246
281,246
912,246
438,246
105,246
147,247
441,248
1082,248
926,249
6,250
1152,250
795,250
383,250
701,250
794,250
516,250
873,250
415,250
185,251
359,251
778,251
38,251
820,251
130,251
301,251
207,252
1008,252
709,252
758,253
258,253
159,253
349,253
1082,253
173,253
452,253
681,253
210,253
652,254
236,254
346,254
302,254
692,254
916,254
451,255
746,255
414,255
623,255
498,255
683,255
812,255
599,255
178,255
686,256
43,256
873,256
84,256
235,256
582,257
773,257
989,257
410,258
11,258
357,258
798,258
9,259
737,259
424,259
589,259
347,260
16,260
144,260
352,260
549,260
683,260
452,260
617,260
413,260
496,260
890,261
87,261
403,261
654,261
770,261
374,261
776,261
619,261
705,262
302,263
143,263
638,263
1085,263
181,264
531,264
96,264
731,264
146,265
279,265
1141,265
1046,265
772,265
650,266
944,266
425,266
175,266
656,266
924,266
554,266
657,266
556,267
762,267
451,267
617,267
431,267
860,267
51,267
467,267
269,268
880,268
441,268
213,268
216,269
1104,269
564,269
1035,269
843,269
285,269
172,269
218,269
756,270
298,270
248,270
674,270
126,270
883,270
395,271
748,271
247,271
1171,271
212,271
812,271
565,271
27,271
15,271
1050,272
214,272
433,272
1081,272
919,272
622,273
1117,273
925,273
1157,273
843,273
53,273
606,273
326,274
755,274
1036,274
663,274
551,274
6,274
971,275
734,276
1079,276
11,276
1139,277
1087,277
22,277
304,277
1100,278
42,279
126,279
351,279
49,279
779,279
388,279
266,279
1058,280
846,280
783,281
484,281
169,281
409,281
342,281
910,281
699,282
1045,282
910,282
1050,282
651,282
1006,282
504,282
1059,282
29,282
281,283
983,283
330,283
324,283
75,283
61,283
275,283
564,283
99,283
759,283
849,284
269,284
1047,284
688,284
52,285
1101,285
551,285
1082,285
828,285
377,285
85,285
571,285
701,285
960,286
872,286
891,286
939,286
648,286
1063,286
671,287
247,288
660,288
392,288
399,288
480,288
320,288
729,288
77,289
950,289
285,289
1163,289
1165,289
3,289
257,289
34,290
1145,290
404,290
659,290
64,290
914,291
1116,291
811,291
1165,292
50,292
769,292
414,293
324,293
980,293
533,293
523,293
1099,293
750,294
180,294
273,294
588,294
23,294
810,294
708,294
713,294
58,295
209,296
133,296
561,296
529,296
695,296
903,296
401,296
797,296
780,297
1069,297
544,297
754,297
675,298
62,298
1033,298
791,298
611,298
915,299
926,299
802,299
417,299
850,299
401,299
1031,300
1099,300
1128,300
557,300
957,301
215,301
518,301
584,302
1022,303
625,303
776,303
478,303
884,303
754,303
820,303
179,303
751,303
629,304
884,304
940,304
5,304
1013,304
55,304
399,304
308,304
601,304
170,304
39,305
1165,305
609,306
988,306
664,306
307,306
133,306
499,306
188,306
569,306
370,306
951,307
1155,307
606,307
105,307
370,307
565,307
727,307
465,307
24,307
868,307
372,308
427,308
908,308
927,308
954,309
1036,309
697,309
681,309
998,309
1077,309
1115,309
892,310
582,310
737,310
942,310
595,310
1130,310
329,310
18,311
632,311
473,311
835,311
359,311
531,311
1042,311
583,311
336,311
677,312
486,312
837,312
753,312
809,312
1015,312
1120,312
1065,312
82,312
225,312
1147,313
43,314
24,314
478,314
810,314
959,314
243,315
62,315
774,315
230,316
896,316
515,316
802,316
1102,316
389,316
833,316
240,317
65,317
686,318
952,318
782,318
416,318
466,319
824,319
363,319
488,319
96,320
601,320
281,320
918,320
662,320
958,320
973,321
489,321
508,321
214,321
532,321
382,321
984,321
533,322
374,322
474,323
1122,324
139,324
997,324
359,324
339,324
536,324
470,325
805,325
1011,325
1072,325
764,325
943,325
531,326
79,326
47,326
158,326
86,326
842,326
49,326
820,326
559,326
1168,327
122,327
29,327
302,327
678,327
567,327
274,328
649,328
34,328
521,328
291,328
242,328
596,328
757,328
344,328
305,328
258,329
243,329
870,329
1096,329
975,329
77,329
250,329
585,329
668,329
606,330
1111,330
641,330
52,330
416,331
719,331
37,332
839,332
1085,332
677,332
860,332
808,332
299,332
456,333
565,333
290,333
744,333
212,333
207,333
1055,333
410,333
963,333
274,333
498,334
630,334
511,334
87,334
318,334
792,334
976,335
198,335
323,335
588,335
332,336
925,336
139,336
664,336
692,337
695,337
943,337
736,337
468,337
1035,337
1111,337
628,337
886,337
557,337
56,338
669,338
1007,338
796,338
668,338
832,338
478,338
217,338
242,338
100,338
43,339
181,339
79,339
1077,339
379,340
633,340
711,341
1004,341
625,341
515,341
156,341
304,341
1125,342
759,342
1157,342
965,342
184,343
55,343
743,343
923,343
1167,343
975,343
245,343
502,343
345,343
908,344
705,344
373,344
212,345
1124,345
1085,345
983,345
956,345
37,346
143,346
197,346
438,346
850,346
383,346
380,346
352,347
13,348
256,348
145,349
777,349
315,349
674,349
437,350
595,350
474,350
953,351
467,351
136,351
333,351
147,351
1149,351
750,352
153,352
350,352
213,352
754,353
519,353
382,353
883,354
507,354
1073,354
107,354
494,354
973,354
455,354
932,355
402,355
401,356
604,357
928,357
433,357
354,357
814,357
534,357
409,357
299,357
639,358
470,358
232,358
483,358
291,358
577,358
1150,358
329,358
439,358
376,359
786,359
290,359
397,359
288,359
18,359
757,360
563,360
676,360
46,361
279,361
945,361
1010,361
480,361
1076,361
653,362
1026,362
266,362
131,362
970,363
988,363
823,363
240,363
847,363
799,364
183,364
407,364
337,364
369,364
442,365
737,365
857,366
666,366
531,366
502,367
94,367
118,367
821,367
555,367
334,368
529,368
378,369
753,369
928,369
101,369
739,370
557,370
162,370
721,370
58,370
240,370
66,371
49,371
59,371
191,371
692,372
490,372
271,372
162,372
305,372
364,372
538,372
465,372
319,373
292,374
915,374
877,375
878,375
843,375
1016,375
1162,375
126,375
1012,375
38,376
856,377
158,377
536,377
839,377
664,377
267,377
468,377
1009,378
372,378
294,378
314,378
1107,378
980,378
865,378
545,378
461,378
536,378
415,379
1063,379
156,380
966,380
810,380
249,380
1038,380
824,380
314,380
806,380
304,380
1105,381
937,381
1138,381
210,381
315,381
462,381
242,381
429,381
617,381
613,381
1006,382
408,382
573,382
371,383
252,383
1116,383
775,383
230,383
1076,383
835,383
936,383
182,383
